"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
c801866e-1528-43f5-b08d-30e1963d4fe7,782e9b20-7f45-497e-9aea-c6ca938ab95e,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Zoomlounge - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c879f3c3-dbac-466e-9c4b-9b531710ea40,dd7aa370-3adc-4903-b991-689e0650445b,72395.0,2022-04-05,"#N/A","#N/A",Closed,false,"#N/A",Meembee -Complete Starter Package,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c9a00e57-f05c-479e-a19d-5962d757c165,e6c09d6d-c870-4f02-b3a0-9e6978efa073,70795.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 2,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
ca051bb4-3e51-4962-a6d7-c711de492515,122e5928-2d95-45f7-9e99-78e98caeebbf,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtworks - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
ca6e8ba8-5e96-429b-8597-8ae4bd7dab10,a19295db-238b-45c9-a942-68b5aae0f017,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Eamia - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
caf17fb0-efd6-4b6d-b240-913f02eb982d,f44c98e6-02f9-4fa3-87d3-b4bf7f472c8b,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Jabbersphere - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cb8b67d1-4406-4051-aac1-8acccca1f239,586bc15b-1713-4ad9-b305-a54d0357f774,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cba49ceb-f99a-4f17-b2d4-03c6531e4c43,04732900-5bfa-4d70-979b-792e4e441d6f,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Tazzy - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cbc24e11-a505-4701-b658-f147bb90a134,e311616e-ca8c-4816-ab4b-3cd0a4e87658,34995.0,2023-07-24,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
cc460126-8d8a-4379-8fc2-4ece87807191,058c58d3-cdc5-40e9-9a4f-79e63b39aff2,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cce69d11-95f0-4adc-8c60-044dc8d12325,753338b7-91c6-4b08-b61a-92d9cb6aab6a,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Tagtune - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cd1f648c-f742-498d-b5d9-6bcd2666db60,c6e44f42-8749-4b87-9029-d8145ba4ff73,6817.81,2024-02-02,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,d5d10366-4de0-4682-af45-245b7facdfda,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
cd92dd63-b1e6-4f5d-b37c-0b9818237e40,f23a2513-e0ed-460b-b911-a6d82f7512da,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Babbleopia - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
ce407bb5-6099-4692-9c1a-a56227a3c3c4,5f43a6bd-899c-4f2a-bbd0-e123f52071e0,74395.0,2023-04-12,"#N/A","#N/A",Pipeline,false,"#N/A",Browsetype - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
ce4838ce-a670-44dc-8e75-71971a082da7,09989463-e44f-4e4f-866d-c899695f0e0a,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxspan - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cef9c5c7-958e-477f-a6d1-823f8881400a,586bc15b-1713-4ad9-b305-a54d0357f774,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Mybuzz - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cf44dd60-064e-48b7-a121-c35e9ee127aa,ef3175d5-0286-451b-88b7-887e81abead7,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Digitube - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cfd10330-d761-4a6f-a3bb-fa98d05a2741,ff83428f-fcbb-411f-8708-8a56e96744f2,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Pixoboo - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cffc1e27-4a38-405e-8139-71c09188a5f9,3a39c6f1-b4ea-408c-ba51-f6e37934a091,34350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Bluezoom - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d0033163-8e36-49c4-b58d-60668eda19c9,fd1987d9-3f09-4416-b179-e56120cd68ba,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Skimia - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d04423f4-f085-4f51-8832-a6cb11f9f3b9,bb5abfa1-c90f-41f9-8869-47e78f18a1ec,100082.0,2023-05-26,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d07b1b9e-cacd-4236-aef5-b42587a65a2c,866bad4f-4ead-4e90-b455-98fdb0890a09,18350.0,2023-03-06,"#N/A","#N/A",Pipeline,false,"#N/A",Voolith - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d0840b48-aadd-475f-a292-46dd97183640,7a243221-74a0-4e1e-8823-891a0e645a41,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzbean - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d0af518a-bfda-4f1f-a8e0-2cc3db612756,ef3175d5-0286-451b-88b7-887e81abead7,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Digitube - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d0b27582-67a6-44bf-acb9-6abca771f387,33cf6bee-d651-4d80-b9fd-dc11bf59ab00,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Mynte - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d0d90685-c485-4c22-96b9-235d90662e47,753338b7-91c6-4b08-b61a-92d9cb6aab6a,18050.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Tagtune - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d1658262-b4ba-4c8c-b86b-cbc0edf39f98,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Aivee - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d17c264b-5d5f-4352-b23d-c7b6fb915fa4,780e061e-e8c7-4907-8c7d-4ff64592186a,100082.0,2023-04-26,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxworks - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d217bf20-c63e-498d-bbca-dfd359ddae8d,f79f0263-51b8-4901-82f9-ebeb1636efe1,72395.0,2022-12-11,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d2e36f06-bece-4f89-a9ec-45905b0c9dc7,74d39bdb-cc63-42b2-857e-c103255abb54,34995.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Oozz - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
d309f6ba-b3b3-4b79-a44f-66cc70df895b,9b080977-a044-46cd-8f30-27365cb31b41,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Dynazzy - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d31ea7a2-cf6e-4eac-8a8a-612c1066d219,e311616e-ca8c-4816-ab4b-3cd0a4e87658,34350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d343e884-048a-4af4-b726-8212a0b2a8f1,48987e17-1d8d-49ba-b872-7140ea05a720,34995.0,2023-01-29,755e9898-7bf3-40ba-82cb-68b96df96bde,"#N/A",Pipeline,false,"#N/A",Zazio - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d3b4bb7b-5d46-43cf-a307-6337128a8392,e459732c-55d9-41c8-91a4-31d63da6845c,72395.0,2021-05-08,"#N/A","#N/A",Closed,false,"#N/A",Talane - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d51b943f-3d51-4d78-a777-67c1fc429ae1,4f4247cf-7dc8-4c7e-9b43-5a1ac08fbc50,29995.0,2022-11-22,1ad299b1-cc10-4f19-9b92-cf6a4bb1bffd,"#N/A",Closed,false,"#N/A",Wikizz - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d580411a-0252-4972-843d-6a71b7396a7b,78bb7195-822a-4a98-b559-370c79fc31d8,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Jetpulse - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d582b80f-1f1f-4913-955a-23720a28259b,0b8919da-ea45-4e06-b735-5f9fef92d61c,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Oodoo - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d6d33106-2945-4862-837d-69a46c8e8359,8c1a3e6b-3327-49ec-b65a-fdf8474eae9f,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Avaveo - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d6f49388-06f4-4467-b8e0-d55c64b56c0b,96e5719e-e266-4424-8aff-d293db12ae84,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Topicblabh-Sto Associates - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d6fe53a9-87c2-4d81-b970-44bc5302d2b5,e459732c-55d9-41c8-91a4-31d63da6845c,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Talane - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d70bb022-689e-4bb6-9714-0a7dff59fc17,71918481-707c-454b-9a5c-f3f11f11c222,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d71553a1-797d-49fb-8714-4c2af0591358,319514d7-cfd9-4922-9004-137af7bd3c87,24640.0,2023-03-31,"#N/A","#N/A",Pipeline,false,"#N/A",Roomm - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d74ba225-af57-4ce4-99bc-ef5e4bcb1070,f12371e0-f4e4-4de9-bc30-ccdc11475a24,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Dynabox - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d7ccab93-e53e-41ac-903b-161e23d60550,412abe38-a115-4e42-bb4f-b75180bccc70,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",JumpXS - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d7e9fc9f-3c5a-4bf4-93a8-87c6ff0885bf,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,72395.0,2023-04-12,"#N/A","#N/A",Pipeline,false,"#N/A",Edgetag - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
d7ee4796-b13d-4ae6-8165-4d3ff2a2b251,4f4247cf-7dc8-4c7e-9b43-5a1ac08fbc50,100082.0,2023-05-26,"#N/A","#N/A",Pipeline,false,"#N/A",Wikizz - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d93a0d76-b834-47b4-8740-1cd849a5e849,92cf5f3d-c7be-43db-84f2-1b0f2ffa642b,72395.0,2022-08-07,"#N/A","#N/A",Omitted,false,"#N/A",Twimm - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d9545b90-3351-4cd6-b7db-d6ec0aa9f9e2,302e6394-5bfe-4f1e-b5d0-bd0ad7afa314,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Browsecat - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d97a2f7c-ea99-49f5-885a-c8bdc19e847a,ff83428f-fcbb-411f-8708-8a56e96744f2,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Pixoboo - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d9c8109c-ec77-4aa5-b663-7bf72eb9a24b,dda165a1-6fe6-484f-9bd4-4adb19edc0cb,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Twitterwire - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
da06339f-4778-4665-9c0c-5923e7b0675f,11fcdef4-422d-4f4e-aa8b-81893f648a93,69095.0,2023-04-21,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 1,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
da515017-eafb-40ca-af70-2292ad92680c,45b976f5-d206-43ca-b747-231669bcda42,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Zoomcast - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
da8bfb18-1f8d-4942-971d-3c083a390f3c,35d0b137-0864-4ef6-8f12-2c21ad9b7461,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Zoovu - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
da9fe074-ad92-4153-a301-e09a2233c42e,95bad7c6-e62f-414c-8135-7c74be1ffef0,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
daaf92b4-c05a-4ada-b99c-85cc81a6a4eb,92cf5f3d-c7be-43db-84f2-1b0f2ffa642b,75000.0,2023-04-26,"#N/A","#N/A",Pipeline,false,"#N/A",Twimm - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dacd4a78-0868-4151-bf79-49cde8d2b654,622d79f8-3213-4f95-ba83-a395ef8bb023,18350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dbaae4b1-48f8-4b89-860e-eafe558ae2d6,dca7de93-6987-40a0-9d7e-9dedc224a150,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Shuffletag - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
dc13ce40-1829-47f4-b887-0e879a1b4e6a,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Chatterpoint - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dc925788-eb39-4f52-a14d-c5b8f23d65ab,2b6cb15a-a53d-4631-94a9-1b1561729c64,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Noba - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
dcd67ff6-8cdb-4c9d-9f09-6ffb5f1dbdbc,9b782585-0b01-4473-a35d-92e5791f8405,74395.0,2023-04-12,"#N/A","#N/A",Pipeline,false,"#N/A",Quire - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
dd36c686-c8ce-4d9d-b6f0-07b69168ee9f,e311616e-ca8c-4816-ab4b-3cd0a4e87658,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Browsebug - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dd5a4d13-de7c-47ee-ba0e-205fbe728266,5f43a6bd-899c-4f2a-bbd0-e123f52071e0,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Browsetype - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dd684820-dfd1-4afc-85fd-bdfd74bba3d8,04732900-5bfa-4d70-979b-792e4e441d6f,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Tazzy - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
de1be1e1-67ff-4e6c-b02b-333b0f396eec,8e56782e-bd14-4f52-957d-a58a65cf1395,73995.0,2023-04-12,"#N/A","#N/A",Pipeline,false,"#N/A",Trudoo - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
de5c4302-94e0-4275-a7bf-6d6f16ef7874,601e3dd4-1eff-47b6-915c-4dac3cb2009d,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
deb2bd56-8737-4c06-9c37-b372918a45cb,76bd825b-0131-409e-ada3-873bf32d19ba,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Devcast - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
df61a32e-7203-4196-b6ac-0d6fac8cfc94,35294a11-bc02-4507-96ec-99bff1f513a6,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
df69d035-7218-4d69-a94e-2270eadfd4a1,74d39bdb-cc63-42b2-857e-c103255abb54,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Oozz - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
